FromCouponDate;ToCouponDate;NumberOfCoupons;InitialPrice;PriceAfterDiscount;NameOfBusiness;Category;Keywords;Area;ProminentInNewsletter;ExtraDeal;RequiresPhysicalVisit;MultipleStores;LatinName;PopularBrand;MaxCouponsPerPerson;MaxNumCouponsWithSameName;MinCoupons;Address;GeographicalArea;Video;BottomImage;PhoneReservation;ValidForSaturdays;ValidForSundays;ValidForEveryWeekday;ValidWithoutTimeExceptions;OnePersonCoupon;ExtraDiscounts;ComboDeal;Has Options;NumberOfVisits;DealStartDate;DealEndDate;Location;Amount;AmountPerDay;Discount;CouponDuration;WeekendDeal;Month;MonthAvg;Normalized;ID;RoundedDiscount;RoundedPrice;RoundedCouponDuration;HasFewerCouponsOnSameNameThanCanBuy;URL;DaysForActivation;QuantizedDealsForActivation
16/12/10 0:00;17/12/10 23:59;372;54;23;Καλντέρα;Tasting;Greek;South Suburbs;Yes;;Yes;No;No;No;100;100;15;Παλαιό Φάληρο;3;No;Yes;Yes;Yes;Yes;Yes;No;No;No;Yes;Yes;Single;20/12/2010;15/3/2011;Athens;8556;4279,485933;0,57;86;No;12;7932;0,539521676;12_16_Καλντέρα_Athens_South Suburbs;0,6;25;2;No;http://www.goldendeals.gr/deals/23euros-kaldera;2;2
17/12/10 0:00;18/12/10 23:59;400;57,5;25;Ψάρωμα;Tasting;Greek;North & East Suburbs;No;;Yes;No;No;No;100;2;20;Χαλάνδρι;2;No;No;Yes;Yes;Yes;Yes;Yes;No;No;Yes;Yes;Single;21/12/2010;21/3/2011;Athens;10000;5001,736714;0,57;91;Yes;12;2287;2,187029608;12_17_Ψάρωμα_Athens_North & East Suburbs;0,6;25;2;Yes;http://www.goldendeals.gr/deals/25euros-psaroma;2;2
17/12/10 0:00;19/12/10 23:59;792;15;7;Dennis Donuts;Tasting;Pastries;Downtown;No;;Yes;No;Yes;No;100;100;15;Αμπελόκηποι;1;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;Yes;Single;21/12/2010;28/2/2011;Athens;5544;1848,427877;0,53;70;Yes;12;2287;0,808232565;12_17_Dennis Donuts_Athens_Downtown;0,6;5;1;No;http://www.goldendeals.gr/deals/7euros-dennis-donuts;1;1
17/12/10 0:00;19/12/10 23:59;147;14;7;Blow Lounge Caf?;Leisure;bar;Piraeus & West Suburbs;No;;Yes;No;Yes;No;100;2;10;Πειραιάς;5;No;Yes;Yes;No;No;Yes;No;No;No;Yes;Yes;Single;21/12/2010;30/4/2011;Athens;1029;343,0794165;0,5;131;Yes;12;2287;0,150012862;12_17_Blow Lounge Caf?_Athens_Piraeus & West Suburbs;0,6;5;3;Yes;http://www.goldendeals.gr/deals/7euros-blow;1;1
17/12/10 0:00;20/12/10 23:59;553;38;12;StickMe.gr;Products;decoration;Products;Yes;;No;No;Yes;No;100;100;20;Πόρτο Ράφτη;6;No;Yes;No;Yes;Yes;Yes;Yes;Yes;No;No;Yes;Single;22/12/2010;15/4/2011;Athens;6636;1659,288071;0,68;115;Yes;12;2829;0,586528127;12_17_StickMe.gr_Athens_Products;0,6;10;3;No;http://www.goldendeals.gr/deals/12euros-stick-me;1;1
18/12/10 0:00;20/12/10 23:59;112;100;19;Persona Grata;Gym / Exercise / Fit;personal training;South Suburbs;No;;Yes;No;Yes;No;6;1;5;Γλυφάδα;3;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;No;No;Multiple;22/12/2010;30/4/2011;Athens;2128;709,4975689;0,81;130;Yes;12;2287;0,310230682;12_18_Persona Grata_Athens_South Suburbs;0,8;20;3;Yes;http://www.goldendeals.gr/deals/19euros-personna-gratta;1;1
18/12/10 0:00;20/12/10 23:59;2109;10;5;Παγοδρομικό κέντρο Αθηνών;Gym / Exercise / Fit;ice skating;Special Deal;Yes;;Yes;No;No;No;100;100;20;Ταύρος;5;No;Yes;No;Yes;Yes;Yes;Yes;Yes;No;No;No;Single;22/12/2010;10/4/2011;Athens;10545;3515,813846;0,5;110;Yes;12;2829;1,242776192;12_18_Παγοδρομικό κέντρο Αθηνών_Athens_Special Deal;0,6;5;3;No;http://www.goldendeals.gr/deals/5euros-pagodromiko-kentro;1;1
18/12/10 0:00;20/12/10 23:59;379;25;10;Adventure Paintball;Outdoor Activities;paintball;;Yes;No;Yes;No;No;No;100;100;25;Mediterranean Cosmos;12;No;Yes;Yes;Yes;Yes;No;Yes;Yes;No;No;No;Single;22/12/2010;31/3/2011;Thessaloniki;3790;1263,625839;0,6;100;Yes;12;767;1,647491316;12_18_Adventure Paintball_Thessaloniki_;0,6;10;2;No;http://www.goldendeals.gr/deals/10euros-adventure-paintball;1;1
18/12/10 0:00;20/12/10 23:59;0;38;12;StickMe.gr;Products;decoration;;No;Yes;No;No;Yes;No;100;100;20;Πόρτο Ράφτη;6;No;Yes;No;Yes;Yes;Yes;Yes;Yes;No;No;Yes;Single;22/12/2010;15/4/2011;Thessaloniki;0;0;0,68;115;Yes;12;139;0;12_18_StickMe.gr_Thessaloniki_Yes;0,6;10;3;No;http://www.goldendeals.gr/deals/12euros-stick-me-thess;1;1
19/12/10 0:00;21/12/10 23:59;637;151,25;35;Biomedicin;Leisure;health;North & East Suburbs;Yes;;Yes;No;Yes;No;100;100;20;Μαρούσι;2;No;Yes;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Single;23/12/2010;30/5/2011;Athens;22295;7433,387358;0,77;159;Yes;12;2829;2,627567111;12_19_Biomedicin_Athens_North & East Suburbs;0,8;35;3;No;http://www.goldendeals.gr/deals/35euros-biomedicin;1;1
20/12/10 0:00;21/12/10 23:59;288;639;79;Champ Wellness Club;Gym / Exercise / Fit;gym visits;Downtown;Yes;;Yes;Yes;Yes;No;100;2;15;Αμπελόκηποι;1;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Unlimited;23/12/2010;7/8/2011;Athens;22752;11379,95137;0,88;228;No;12;7932;1,434688776;12_20_Champ Wellness Club_Athens_Downtown;0,8;80;4;Yes;http://www.goldendeals.gr/deals/79euros-champ-wellness-club;1;1
20/12/10 0:00;21/12/10 23:59;471;95;14;Spa Μονάδα Ευεξίας & Διατροφής;Beauty;massage;Piraeus & West Suburbs;No;;Yes;No;No;No;4;2;20;Χαϊδάρι;4;No;No;Yes;Yes;No;No;Yes;Yes;No;Yes;No;Single;23/12/2010;15/5/2011;Athens;6594;3298,145189;0,85;144;No;12;4537;0,726944058;12_20_Spa Μονάδα Ευεξίας & Διατροφής_Athens_Piraeus & West Suburbs;0,8;15;3;Yes;http://www.goldendeals.gr/deals/14euros-spa-monada-evexias-diatrofis;1;1
21/12/10 0:00;23/12/10 23:59;362;95;22;Prive Beauty & Spa;Beauty;massage;South Suburbs;No;;Yes;No;Yes;No;100;1;20;Γλυφάδα;3;No;No;Yes;No;No;Yes;No;Yes;No;No;Yes;Single;27/12/2010;30/5/2011;Athens;7964;2655,281315;0,77;155;No;12;4537;0,585250455;12_21_Prive Beauty & Spa_Athens_South Suburbs;0,8;20;3;Yes;http://www.goldendeals.gr/deals/22euros-prive-beauty-spa;3;3
21/12/10 0:00;23/12/10 23:59;334;49;22;Ouaou;Products;fun;Products;No;;No;Yes;Yes;No;4;4;20;Κηφισιά, Γλυφάδα, Φιξ, Λάρισα;1,2,3,13;No;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Single;25/12/2010;25/2/2011;Athens;7348;2449,90044;0,55;63;No;12;4537;0,539982464;12_21_Ouaou_Athens_Products;0,6;20;1;No;http://www.goldendeals.gr/deals/22euros-ouaou;1;1
21/12/10 0:00;23/12/10 23:59;17;130;65;Da Vinci;Leisure;night club;Special Deal;Yes;;Yes;No;Yes;No;100;1;10;Αγία Παρασκευή;2;Yes;No;No;No;No;No;Yes;Yes;No;Yes;No;Single;1/1/2011;1/1/2011;Athens;1105;368,4186154;0,5;1;No;12;7932;0,046447128;12_21_Da Vinci_Athens_Special Deal;0,6;65;1;Yes;http://www.goldendeals.gr/deals/65euros-da-vinci;8;5
21/12/10 0:00;22/12/10 23:59;1200;45;9;Ansura;Beauty;massage;;Yes;No;Yes;No;Yes;No;5;5;30;;12;No;No;Yes;No;No;Yes;Yes;Yes;No;No;Yes;Single;24/12/2010;30/6/2011;Thessaloniki;10800;5401,875651;0,8;189;No;12;2239;2,412628696;12_21_Ansura_Thessaloniki_;0,8;10;4;No;http://www.goldendeals.gr/deals/9euros-ansura;1;1
21/12/10 0:00;23/12/10 23:59;23;49;22;Ouaou;Products;fun;;No;Yes;No;Yes;Yes;No;4;4;5;Κηφισιά, Γλυφάδα, Φιξ, Λάρισα;1,2,3,13;No;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Single;25/12/2010;25/2/2011;Thessaloniki;506;168,7057189;0,55;63;No;12;2239;0,075348691;12_21_Ouaou_Thessaloniki_Yes;0,6;20;1;No;http://www.goldendeals.gr/deals/22euros-ouaou-thess;1;1
22/12/10 0:00;22/12/10 23:59;720;80;19;Lauren's City Spa;Beauty;massage;North & East Suburbs;No;;Yes;No;Yes;No;10;2;20;Χαλάνδρι;2;Yes;No;Yes;No;No;Yes;No;Yes;No;Yes;No;Single;3/1/2011;30/6/2011;Athens;13680;13680;0,76;179;No;12;4537;3,015208287;12_22_Lauren's City Spa_Athens_North & East Suburbs;0,8;20;4;Yes;http://www.goldendeals.gr/deals/19euros-laurens-city-spa;11;5
22/12/10 0:00;23/12/10 23:59;834;12;6;Θέατρο Ποταμίτης;Family Activities / Kid;theater;Downtown;Yes;;Yes;No;No;No;100;100;10;Ιλίσια;1;No;Yes;Yes;No;Yes;No;Yes;Yes;No;No;No;Single;26/12/2010;31/3/2011;Athens;5004;2502,869052;0,5;96;No;12;7932;0,315540728;12_22_Θέατρο Ποταμίτης_Athens_Downtown;0,6;5;2;No;http://www.goldendeals.gr/deals/6euros-theatro-dionysos;2;2
22/12/10 0:00;23/12/10 23:59;87;80;10;Crash Dance Academy;Gym / Exercise / Fit;Dance lessons;Piraeus & West Suburbs;No;;Yes;No;Yes;No;6;1;10;Πειραιάς;5;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;No;Yes;Multiple;27/12/2010;25/5/2011;Athens;870;435,1510941;0,88;150;No;12;4537;0,095911636;12_22_Crash Dance Academy_Athens_Piraeus & West Suburbs;0,8;10;3;Yes;http://www.goldendeals.gr/deals/10euros-crash-dance-academy;3;3
23/12/10 0:00;23/12/10 23:59;387;45,6;17;Nara-Nara Lebanese;Tasting;Non-Greek;North & East Suburbs;Yes;;Yes;No;Yes;No;100;100;20;Αγία Παρασκευή;2;No;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Single;27/12/2010;28/2/2011;Athens;6579;6579;0,63;64;No;12;7932;0,829425113;12_23_Nara-Nara Lebanese_Athens_North & East Suburbs;0,6;15;1;No;http://www.goldendeals.gr/deals/17euros-nara-nara;3;3
23/12/10 0:00;24/12/10 23:59;334;45,4;22;Mexicana;Tasting;Non-Greek;;Yes;No;Yes;No;Yes;No;6;3;10;Νέα Κρήνη;12;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Single;28/12/2010;28/4/2011;Thessaloniki;7348;3675,276138;0,52;122;No;12;2239;1,64148108;12_23_Mexicana_Thessaloniki_No;0,6;20;3;Yes;http://www.goldendeals.gr/deals/22euros-mexicana;3;3
24/12/10 0:00;27/12/10 23:59;763;75;24;Live in Art;Products;decoration;Special Deal;Yes;;No;No;Yes;No;100;100;10;Παλλήνη;6;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Single;29/12/2010;31/5/2011;Athens;18312;4578,79493;0,68;154;Yes;12;2829;1,618520654;12_24_Live in Art_Athens_Special Deal;0,6;25;3;No;http://www.goldendeals.gr/deals/24euros-live-in-art;1;1
24/12/10 0:00;26/12/10 23:59;51;62;16;Beauty @ home atelier;Beauty;Hair Salon;South Suburbs;No;;Yes;No;Yes;No;100;100;20;Βούλα;3;Yes;No;Yes;Yes;No;No;No;Yes;Yes;No;No;Single;28/12/2010;5/5/2011;Athens;816;272,0629775;0,74;129;Yes;12;2287;0,118960637;12_24_Beauty @ home atelier_Athens_South Suburbs;0,8;15;3;No;http://www.goldendeals.gr/deals/16euros-beauty-at-home;1;1
24/12/10 0:00;27/12/10 23:59;364;140;19;Mystic Neverland;Beauty;massage;Piraeus & West Suburbs;No;;Yes;No;Yes;No;100;100;15;Πειραιάς;5;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;No;No;Single;28/12/2010;30/4/2011;Athens;6916;1729,300226;0,86;124;Yes;12;2287;0,756143518;12_24_Mystic Neverland_Athens_Piraeus & West Suburbs;0,8;20;3;No;http://www.goldendeals.gr/deals/19euros-mystic-neverland;0;0
24/12/10 0:00;26/12/10 23:59;256;65;16;Αφή - Εναλλακτικές Φυσικές Μέθοδοι;Beauty;face massage;Downtown;No;;Yes;No;No;No;6;2;20;Κολωνάκι;1;Yes;No;Yes;Yes;No;Yes;No;Yes;No;No;Yes;Single;3/1/2011;1/6/2011;Athens;4096;1365,649456;0,75;150;Yes;12;2287;0,597135748;12_24_Αφή - Εναλλακτικές Φυσικές Μέθοδοι_Athens_Downtown;0,8;15;3;Yes;http://www.goldendeals.gr/deals/16euros-afi;7;5
24/12/10 0:00;27/12/10 23:59;735;52;15;Funmily;Family Activities / Kid;playground;North & East Suburbs;No;;Yes;No;Yes;No;100;100;10;Μαρούσι;2;No;No;Yes;Yes;Yes;No;No;No;No;Yes;No;Single;29/12/2010;15/6/2011;Athens;11025;2756,728599;0,71;169;Yes;12;2287;1,20539073;12_24_Funmily_Athens_North & East Suburbs;0,8;15;3;No;http://www.goldendeals.gr/deals/15euros-funmily;1;1
25/12/10 0:00;27/12/10 23:59;0;57,6;18,9;Top Line Cosmetics;Products;beauty;;Yes;No;Yes;No;Yes;No;100;100;10;κέντρο Θεσσαλονίκης;12;No;No;No;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Single;29/12/2010;31/3/2011;Thessaloniki;0;0;0,67;93;Yes;12;767;0;12_25_Top Line Cosmetics_Thessaloniki_No;0,6;20;2;No;http://www.goldendeals.gr/deals/18.90euros-top-line-cosmetics;1;1
24/12/10 0:00;27/12/10 23:59;57;75;24;Live in Art;Products;decoration;;No;Yes;No;No;Yes;No;100;100;10;Παλλήνη;6;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Single;29/12/2010;31/5/2011;Thessaloniki;1368;342,0593853;0,68;154;Yes;12;139;2,460858887;12_24_Live in Art_Thessaloniki_;0,6;25;3;No;http://www.goldendeals.gr/deals/24euros-live-in-art-thess;1;1
27/12/10 0:00;28/12/10 23:59;773;17;8,5;Divan;Tasting;Pastries;South Suburbs;Yes;;Yes;No;Yes;No;100;100;10;Παλαιό Φάληρο;3;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;No;Yes;Single;29/12/2010;28/2/2011;Athens;6570,5;3286,391108;0,5;62;No;12;7932;0,414320614;12_27_Divan_Athens_South Suburbs;0,6;10;1;No;http://www.goldendeals.gr/deals/8.5euros-divan;0;0
27/12/10 0:00;27/12/10 23:59;231;32;12;Ροζ νύχι;Beauty;manicure, pedicure;Downtown;No;;Yes;No;No;No;100;4;20;Αμπελόκηποι;1;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Single;29/12/2010;29/5/2011;Athens;2772;2772;0,63;152;No;12;4537;0,610976416;12_27_Ροζ νύχι_Athens_Downtown;0,6;10;3;Yes;http://www.goldendeals.gr/deals/12euros-pink-nails;1;1
28/12/10 0:00;30/12/10 23:59;258;29,99;13;G-Store;Products;decoration;Products;Yes;;No;No;Yes;No;100;100;15;Χαλάνδρι;2;No;No;No;Yes;Yes;Yes;Yes;Yes;No;No;No;Single;4/1/2011;4/3/2011;Athens;3354;1118,258856;0,57;60;No;12;7932;0,140980693;12_28_G-Store_Athens_Products;0,6;15;1;No;http://www.goldendeals.gr/deals/13euros-g-store;4;4
28/12/10 0:00;30/12/10 23:59;112;34;17;Le Pierrot Bistrot;Tasting;crepes;Piraeus & West Suburbs;No;;Yes;No;Yes;No;100;100;15;Πειραιάς;5;No;Yes;Yes;Yes;Yes;Yes;Yes;No;No;Yes;Yes;Single;1/1/2011;31/3/2011;Athens;1904;634,8136143;0,5;90;No;12;4537;0,139919245;12_28_Le Pierrot Bistrot_Athens_Piraeus & West Suburbs;0,6;15;2;No;http://www.goldendeals.gr/deals/17euros-le-pierrot-bistro;1;1
28/12/10 0:00;29/12/10 23:59;251;56;26;Dipla;Tasting;;Downtown;No;;Yes;No;Yes;No;100;100;10;Παγκράτι;1;No;Yes;Yes;Yes;No;Yes;No;No;No;Yes;Yes;Single;3/1/2011;31/5/2011;Athens;6526;3264,13338;0,54;149;No;12;4537;0,719447516;12_28_Dipla_Athens_Downtown;0,6;25;3;No;http://www.goldendeals.gr/deals/26euros-dipla;4;4
28/12/10 0:00;29/12/10 23:59;97;110;16;Beauty Secrets;Beauty;peeling;North & East Suburbs;No;;Yes;No;Yes;No;4;2;20;Νέα Μάκρη ;6;No;No;Yes;Yes;No;Yes;No;Yes;No;Yes;No;Single;3/1/2011;30/4/2011;Athens;1552;776,269538;0,85;118;No;12;4537;0,17109754;12_28_Beauty Secrets_Athens_North & East Suburbs;0,8;15;3;Yes;http://www.goldendeals.gr/deals/16euros-beauty-secrets;4;4
28/12/10 0:00;30/12/10 23:59;107;75;22;Pola & Art;Beauty;hair salons, manicure;;Yes;No;Yes;No;Yes;No;4;2;30;;12;No;Yes;Yes;Yes;No;Yes;Yes;Yes;No;Yes;No;Single;3/1/2011;3/3/2011;Thessaloniki;2354;784,8483445;0,71;60;No;12;2239;0,350535214;12_28_Pola & Art_Thessaloniki_;0,8;20;1;Yes;http://www.goldendeals.gr/deals/22euros-pola-and-art;3;3
29/12/10 0:00;30/12/10 23:59;208;116;29;Υγεία & Διάπλαση;Gym / Exercise / Fit;gym subscription;South Suburbs;Yes;;Yes;No;No;No;4;1;10;Παλαιό Φάληρο;3;No;Yes;Yes;Yes;No;Yes;No;Yes;No;Yes;Yes;Unlimited;3/1/2011;30/4/2011;Athens;6032;3017,047586;0,75;118;No;12;7932;0,380364043;12_29_Υγεία & Διάπλαση_Athens_South Suburbs;0,8;30;3;Yes;http://www.goldendeals.gr/deals/29euros-ygeia-diaplasi;3;3
30/12/10 0:00;30/12/10 23:59;29;275;39;Just Perfect;Gym / Exercise / Fit;gym visits;North & East Suburbs;No;;Yes;No;Yes;No;100;2;10;’γιος Στέφανος;2;No;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;No;Multiple;3/1/2011;3/6/2011;Athens;1131;1131;0,86;152;No;12;4537;0,249283668;12_30_Just Perfect_Athens_North & East Suburbs;0,8;40;3;Yes;http://www.goldendeals.gr/deals/39euros-just-perfect;3;3
30/12/10 0:00;31/12/10 23:59;244;130;24;Quick Step;Gym / Exercise / Fit;Dance lessons;Downtown;Yes;;Yes;No;Yes;No;100;1;15;Παγκράτι;1;Yes;No;Yes;Yes;No;Yes;Yes;Yes;No;No;Yes;Multiple;4/1/2011;4/4/2011;Athens;5856;2929,01702;0,82;91;No;12;7932;0,369265888;12_30_Quick Step_Athens_Downtown;0,8;25;2;Yes;http://www.goldendeals.gr/deals/24euros-quick-step;3;3
31/12/10 0:00;3/1/11 23:59;1565;22;9;Kartland;Outdoor Activities;kart;North & East Suburbs;No;;Yes;No;Yes;No;100;100;10;Παλλήνη;2;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;No;No;No;Single;5/1/2011;30/4/2011;Athens;14085;3521,861434;0,59;116;Yes;12;2287;1,539948157;12_31_Kartland_Athens_North & East Suburbs;0,6;10;3;No;http://www.goldendeals.gr/deals/9euros-kart-land;1;1
31/12/10 0:00;2/1/11 23:59;237;330;49;Caroli Health Club;Gym / Exercise / Fit;gym subscription, manicure;Piraeus & West Suburbs;No;;Yes;No;Yes;No;100;100;10;Νέο Φάληρο;3;No;No;Yes;Yes;No;Yes;Yes;Yes;No;Yes;Yes;Unlimited;4/1/2011;30/4/2011;Athens;11613;3871,896272;0,85;117;Yes;12;2287;1,693002305;12_31_Caroli Health Club_Athens_Piraeus & West Suburbs;0,8;50;3;No;http://www.goldendeals.gr/deals/49euros-red-gym;1;1
31/12/10 0:00;3/1/11 23:59;186;90;19;Aesthetic;Beauty;skin treatment;South Suburbs;No;;Yes;No;Yes;No;10;5;20;Γλυφάδα;3;Yes;No;Yes;Yes;No;Yes;No;Yes;No;No;No;Single;5/1/2011;15/5/2011;Athens;3534;883,6534121;0,79;131;Yes;12;2287;0,386381028;12_31_Aesthetic_Athens_South Suburbs;0,8;20;3;Yes;http://www.goldendeals.gr/deals/19euros-aesthetix;1;1
31/12/10 0:00;3/1/11 23:59;28;100;39;Εβροεισαγωγική;Products;accessories;Products;No;;Yes;No;No;No;10;10;10;Γλυφάδα;3;No;No;No;Yes;No;Yes;Yes;Yes;No;No;Yes;Single;5/1/2011;31/3/2011;Athens;1092;273,0474041;0,61;86;Yes;12;2287;0,119391082;12_31_Εβροεισαγωγική_Athens_Products;0,6;40;2;No;http://www.goldendeals.gr/deals/39euros-euroeisagogiki;1;1
31/12/10 0:00;3/1/11 23:59;244;40;19;Hot T-Shirt;Products;clothes;Special Deal;Yes;;No;No;Yes;No;100;100;20;;12;No;No;No;Yes;Yes;Yes;Yes;Yes;No;No;Yes;Single;5/1/2011;30/4/2011;Athens;4636;1159,20125;0,53;116;Yes;12;2829;0,409756539;12_31_Hot T-Shirt_Athens_Special Deal;0,6;20;3;No;http://www.goldendeals.gr/deals/19euros-hot-t-shirt;1;1
31/12/10 0:00;3/1/11 23:59;45;40;19;Hot T-Shirt;Products;clothes;;Yes;No;No;No;Yes;No;100;100;20;;12;No;No;No;Yes;Yes;Yes;Yes;Yes;No;No;Yes;Single;5/1/2011;30/4/2011;Thessaloniki;855;213,7871158;0,53;116;Yes;12;767;0,278731572;12_31_Hot T-Shirt_Thessaloniki_;0,6;20;3;No;http://www.goldendeals.gr/deals/19euros-hot-tshirt-thess;1;1
